2016,Zhongshan,13907041,121.5204,25.05268,5.03%
2016,Shuanglian,7805484,121.52071,25.05765,0.28%
2016,Minquan W. Rd.,8348940,121.51936,25.06288,0.19%
2016,Yuanshan,9989308,121.52013,25.07138,3.42%
2016,Jiantan,13065974,121.52497,25.08424,-1.06%
2016,Shilin,10475009,121.52619,25.09347,-0.66%
2016,Zhishan,8274656,121.52254,25.10281,-1.26%
2016,Mingde,4229521,121.51882,25.10979,0.36%
2016,Shipai,10558222,121.51564,25.11442,0.32%
2016,Qilian,2571692,121.50626,25.12086,0.51%
2016,Qiyan,2921219,121.50108,25.12558,7.95%
2016,Beitou,6215905,121.49859,25.13191,-0.0%
2016,Xinbeitou,2756146,121.50253,25.13694,8.87%
2016,Fuxinggang,1207236,121.48521,25.13745,-2.25%
2016,Zhongyi,946831,121.47312,25.13075,0.43%
2016,Guandu,4284022,121.4672,25.12578,0.83%
2016,Zhuwei,3410786,121.45946,25.13695,-0.95%
2016,Hongshulin,2467723,121.45895,25.15411,-5.51%
2016,Tamsui,14397090,121.44526,25.16799,-0.19%
2016,Dingpu,2436310,121.41927,24.95975,-35.9%
2016,Yongning,4153118,121.43683,24.96722,23.06%
2016,Tucheng,2434368,121.44445,24.97323,-47.4%
2016,Haishan,7217708,121.44888,24.98555,9.75%
2016,Far Eastern Hospital,6703839,121.45265,24.99859,-17.63%
2016,Fuzhong,10140743,121.45922,25.00893,-13.4%
2016,BL-Banqiao,14646097,121.46242,25.01409,3.57%
2016,Xinpu,13974432,121.46799,25.023,24.74%
2016,Jiangzicui,8851344,121.47224,25.0299,-5.02%
2016,Longshan Temple,10200498,121.50122,25.03523,-41.62%
2016,Ximen,26381024,121.50849,25.04221,57.57%
2016,Shandao Temple,7417326,121.52334,25.04481,-18.4%
2016,Zhongxiao Xinsheng,12012782,121.53292,25.04235,-3.64%
2016,Zhongxiao Dunhua,14141274,121.54966,25.04149,25.66%
2016,Sun Yat-Sen Memorial Hall,7926718,121.55769,25.04135,-44.06%
2016,Taipei City Hall,21404187,121.56526,25.04118,53.08%
2016,Yongchun,6755564,121.57587,25.04086,4.52%
2016,Houshanpi,5928244,121.582,25.04428,8.36%
2016,Kunyang,4889404,121.59302,25.05019,10.54%
2016,Nangang,4924275,121.60763,25.05218,33.18%
2016,Xiangshan,3653792,121.57067,25.03279,-46.69%
2016,Taipei101/World Trade Center,11376426,121.56349,25.03298,40.32%
2016,Xinyi Anhe,5724467,121.55323,25.03315,40.13%
2016,Daan Park,2924304,121.53531,25.03354,23.88%
2016,Beimen,2747196,121.51028,25.04929,-58.7%
2016,Songjiang Nanjing,11903828,121.53305,25.05202,32.08%
2016,Taipei Arena,7446564,121.552,25.05165,13.3%
2016,Nanjing Sanmin,7264060,121.5644,25.05144,10.41%
2016,Songshan,7561573,121.57773,25.05,39.77%
2016,Fu Jen University,3896054,121.43581,25.03277,1.75%
2016,Xinzhuang,3945764,121.45232,25.03615,41.64%
2016,Touqianzhuang,1683772,121.46162,25.03961,14.79%
2016,Xianse Temple,1382228,121.47212,25.04653,0.98%
2016,Sanchong,1596466,121.48395,25.0556,-27.49%
2016,Cailiao,3265604,121.49114,25.05965,7.77%
2016,Taipei Bridge,3279824,121.49987,25.06294,-7.93%
2016,Daqiaotou,4330307,121.51285,25.06292,-8.84%
2016,Zhongshan Elementary School,5772168,121.52766,25.06265,-19.54%
2016,Xingtian Temple,9378888,121.53316,25.05797,10.73%
2016,Dongmen,8863028,121.52832,25.03393,43.44%
2016,Luzhou,4202878,121.46436,25.09156,3.44%
2016,Sanmin Senior High School,4250224,121.47324,25.08567,2.65%
2016,St. Ignatius High School,4233428,121.47962,25.08074,4.7%
2016,Sanhe Junior High School,4094428,121.48635,25.07681,3.06%
2016,Sanchong Elementary School,4122146,121.49744,25.06994,20.58%
2016,Huilong,3100520,121.41266,25.02252,8.37%
2016,Danfeng,3016504,121.4227,25.02892,149.42%
2016,Shisizhang,0,121.52868,24.98398,No Data For previous year
2016,Xiulang Bridge,0,121.52412,24.99046,No Data For previous year
2016,Jingping,0,121.51595,24.99217,No Data For previous year
2016,Zhonghe,0,121.49685,25.00173,No Data For previous year
2016,Qiaohe,0,121.49023,25.00459,No Data For previous year
2016,Zhongyuan,0,121.48335,25.00851,No Data For previous year
2016,Banxin,0,121.47293,25.014,No Data For previous year
2016,Y-Banqiao,0,121.46469,25.01554,No Data For previous year
2016,Xinpu Minsheng,0,121.46697,25.0263,No Data For previous year
2016,Xingfu,0,121.4599,25.04978,No Data For previous year
2016,New Taipei Industrial Park,0,121.45958,25.06108,No Data For previous year
2017,Songshan Airport,2019020,121.55164,25.0631,-3.49%
2017,Zhongshan Junior High School,5160555,121.54422,25.06081,-1.82%
2017,Nanjing Fuxing,12601508,121.54404,25.05229,4.89%
2017,Zhongxiao Fuxing,17883808,121.54379,25.0416,-3.17%
2017,Daan,8232428,121.54363,25.03282,3.9%
2017,Technology Building,4992538,121.54345,25.02599,-0.77%
2017,Liuzhangli,3908393,121.55306,25.02384,0.16%
2017,Linguang,1472554,121.55883,25.01852,1.69%
2017,Xinhai,1060546,121.55701,25.00538,0.88%
2017,Wanfang Hospital,4815575,121.55803,24.9995,-1.05%
2017,Wanfang Community,778655,121.56807,24.99861,1.28%
2017,Muzha,1463755,121.57318,24.99825,0.35%
2017,Taipei Zoo,2832129,121.57933,24.99828,-3.36%
2017,Dazhi,3264824,121.54815,25.08048,-1.04%
2017,Jiannann Rd.,4062106,121.55561,25.0849,-1.6%
2017,Xihu,5169702,121.56721,25.08216,0.83%
2017,Gangquian,4745826,121.57528,25.08,2.22%
2017,Wende,1862339,121.58497,25.07853,0.45%
2017,Neihu,2877688,121.59421,25.08351,0.88%
2017,Dahu Park,1188051,121.60231,25.08381,-2.74%
2017,Huzhou,2745004,121.60724,25.07269,-0.23%
2017,Donghu,2823320,121.61174,25.06758,-0.36%
2017,Nangang Software Park,1535694,121.61595,25.0599,8.95%
2017,Taipei Nangang Exhibition Center,9778630,121.61762,25.05457,-0.85%
2017,Xiaobitan,855678,121.5353,24.96955,1.87%
2017,Xindian,4290187,121.53761,24.95787,2.23%
2017,Xindian District Office,3876551,121.5413,24.96739,-1.81%
2017,Qizhang,5701540,121.54291,24.97508,1.8%
2017,Dapinglin,7159308,121.54137,24.98291,1.68%
2017,Jingmei,5739005,121.54092,24.99318,0.24%
2017,Wanlong,3333923,121.539,25.00197,1.3%
2017,Gongguan,10772404,121.53435,25.01471,-0.04%
2017,Taipower Building,6720224,121.52819,25.02069,-1.65%
2017,Guting,10977766,121.52257,25.02689,-2.01%
2017,Chiang Kai-Shek Memorial Hall,10487794,121.51705,25.03427,-1.12%
2017,Xiaonannmen,3047370,121.51078,25.03567,5.65%
2017,Dingxi,12743068,121.51545,25.01362,1.03%
2017,Yongan Market,9285696,121.51113,25.00256,0.29%
2017,Jingan,8653924,121.50509,24.99392,-0.46%
2017,Nanshijiao,7443270,121.50917,24.99041,0.49%
2017,NTU Hospital,7896656,121.51622,25.04183,-1.16%
2017,Taipei Main Station,57493558,121.51744,25.04623,0.02%
2017,Zhongshan,14035784,121.5204,25.05268,0.93%
2017,Shuanglian,7877544,121.52071,25.05765,0.92%
2017,Minquan W. Rd.,8252907,121.51936,25.06288,-1.15%
2017,Yuanshan,9734158,121.52013,25.07138,-2.55%
2017,Jiantan,12711818,121.52497,25.08424,-2.71%
2017,Shilin,10303008,121.52619,25.09347,-1.64%
2017,Zhishan,8252392,121.52254,25.10281,-0.27%
2017,Mingde,4255317,121.51882,25.10979,0.61%
2017,Shipai,10550738,121.51564,25.11442,-0.07%
2017,Qilian,2582556,121.50626,25.12086,0.42%
2017,Qiyan,3017229,121.50108,25.12558,3.29%
2017,Beitou,6200227,121.49859,25.13191,-0.25%
2017,Xinbeitou,2396886,121.50253,25.13694,-13.03%
2017,Fuxinggang,1224496,121.48521,25.13745,1.43%
2017,Zhongyi,961315,121.47312,25.13075,1.53%
2017,Guandu,4238912,121.4672,25.12578,-1.05%
2017,Zhuwei,3336938,121.45946,25.13695,-2.17%
2017,Hongshulin,2402262,121.45895,25.15411,-2.65%
2017,Tamsui,13957097,121.44526,25.16799,-3.06%
2017,Dingpu,2672352,121.41927,24.95975,9.69%
2017,Yongning,4333223,121.43683,24.96722,4.34%
2017,Tucheng,2468568,121.44445,24.97323,1.4%
2017,Haishan,7366084,121.44888,24.98555,2.06%
2017,Far Eastern Hospital,7026269,121.45265,24.99859,4.81%
2017,Fuzhong,10304902,121.45922,25.00893,1.62%
2017,BL-Banqiao,14979502,121.46242,25.01409,2.28%
2017,Xinpu,13761718,121.46799,25.023,-1.52%
2017,Jiangzicui,8910000,121.47224,25.0299,0.66%
2017,Longshan Temple,10540596,121.50122,25.03523,3.33%
2017,Ximen,26961921,121.50849,25.04221,2.2%
2017,Shandao Temple,7420758,121.52334,25.04481,0.05%
2017,Zhongxiao Xinsheng,11498281,121.53292,25.04235,-4.28%
2017,Zhongxiao Dunhua,13749748,121.54966,25.04149,-2.77%
2017,Sun Yat-Sen Memorial Hall,7876998,121.55769,25.04135,-0.63%
2017,Taipei City Hall,22106306,121.56526,25.04118,3.28%
2017,Yongchun,6738522,121.57587,25.04086,-0.25%
2017,Houshanpi,5849990,121.582,25.04428,-1.32%
2017,Kunyang,4770782,121.59302,25.05019,-2.43%
2017,Nangang,5831346,121.60763,25.05218,18.42%
2017,Xiangshan,3852162,121.57067,25.03279,5.43%
2017,Taipei101/World Trade Center,11587536,121.56349,25.03298,1.86%
2017,Xinyi Anhe,5899586,121.55323,25.03315,3.06%
2017,Daan Park,3129511,121.53531,25.03354,7.02%
2017,Beimen,3713845,121.51028,25.04929,35.19%
2017,Songjiang Nanjing,12159795,121.53305,25.05202,2.15%
2017,Taipei Arena,7960646,121.552,25.05165,6.9%
2017,Nanjing Sanmin,7755147,121.5644,25.05144,6.76%
2017,Songshan,8164942,121.57773,25.05,7.98%
2017,Fu Jen University,3819572,121.43581,25.03277,-1.96%
2017,Xinzhuang,3874836,121.45232,25.03615,-1.8%
2017,Touqianzhuang,1640492,121.46162,25.03961,-2.57%
2017,Xianse Temple,1473452,121.47212,25.04653,6.6%
2017,Sanchong,2080414,121.48395,25.0556,30.31%
2017,Cailiao,3349634,121.49114,25.05965,2.57%
2017,Taipei Bridge,3410764,121.49987,25.06294,3.99%
2017,Daqiaotou,4363709,121.51285,25.06292,0.77%
2017,Zhongshan Elementary School,5909003,121.52766,25.06265,2.37%
2017,Xingtian Temple,9530255,121.53316,25.05797,1.61%
2017,Dongmen,8878130,121.52832,25.03393,0.17%
2017,Luzhou,4333318,121.46436,25.09156,3.1%
2017,Sanmin Senior High School,4331908,121.47324,25.08567,1.92%
2017,St. Ignatius High School,4242986,121.47962,25.08074,0.23%
2017,Sanhe Junior High School,4160420,121.48635,25.07681,1.61%
2017,Sanchong Elementary School,4154608,121.49744,25.06994,0.79%
2017,Huilong,3257522,121.41266,25.02252,5.06%
2017,Danfeng,3052704,121.4227,25.02892,1.2%
2017,Shisizhang,0,121.52868,24.98398,No Data For previous year
2017,Xiulang Bridge,0,121.52412,24.99046,No Data For previous year
2017,Jingping,0,121.51595,24.99217,No Data For previous year
2017,Zhonghe,0,121.49685,25.00173,No Data For previous year
2017,Qiaohe,0,121.49023,25.00459,No Data For previous year
2017,Zhongyuan,0,121.48335,25.00851,No Data For previous year
2017,Banxin,0,121.47293,25.014,No Data For previous year
2017,Y-Banqiao,0,121.46469,25.01554,No Data For previous year
2017,Xinpu Minsheng,0,121.46697,25.0263,No Data For previous year
2017,Xingfu,0,121.4599,25.04978,No Data For previous year
2017,New Taipei Industrial Park,0,121.45958,25.06108,No Data For previous year
2018,Songshan Airport,2033526,121.55164,25.0631,0.72%
2018,Zhongshan Junior High School,5134302,121.54422,25.06081,-0.51%
2018,Nanjing Fuxing,13322009,121.54404,25.05229,5.72%
2018,Zhongxiao Fuxing,17795928,121.54379,25.0416,-0.49%
2018,Daan,8631916,121.54363,25.03282,4.85%
2018,Technology Building,5067301,121.54345,25.02599,1.5%
2018,Liuzhangli,3978876,121.55306,25.02384,1.8%
2018,Linguang,1497522,121.55883,25.01852,1.7%
2018,Xinhai,1082162,121.55701,25.00538,2.04%
2018,Wanfang Hospital,4877121,121.55803,24.9995,1.28%
2018,Wanfang Community,812298,121.56807,24.99861,4.32%
2018,Muzha,1503502,121.57318,24.99825,2.72%
2018,Taipei Zoo,2877356,121.57933,24.99828,1.6%
2018,Dazhi,3342579,121.54815,25.08048,2.38%
2018,Jiannann Rd.,4086672,121.55561,25.0849,0.6%
2018,Xihu,5363752,121.56721,25.08216,3.75%
2018,Gangquian,5111680,121.57528,25.08,7.71%
2018,Wende,1897139,121.58497,25.07853,1.87%
2018,Neihu,3130227,121.59421,25.08351,8.78%
2018,Dahu Park,1217408,121.60231,25.08381,2.47%
2018,Huzhou,2790109,121.60724,25.07269,1.64%
2018,Donghu,2895630,121.61174,25.06758,2.56%
2018,Nangang Software Park,1632530,121.61595,25.0599,6.31%
2018,Taipei Nangang Exhibition Center,10219240,121.61762,25.05457,4.51%
2018,Xiaobitan,869026,121.5353,24.96955,1.56%
2018,Xindian,4457656,121.53761,24.95787,3.9%
2018,Xindian District Office,4001562,121.5413,24.96739,3.22%
2018,Qizhang,5827692,121.54291,24.97508,2.21%
2018,Dapinglin,7359330,121.54137,24.98291,2.79%
2018,Jingmei,6030382,121.54092,24.99318,5.08%
2018,Wanlong,3474749,121.539,25.00197,4.22%
2018,Gongguan,10729704,121.53435,25.01471,-0.4%
2018,Taipower Building,6680592,121.52819,25.02069,-0.59%
2018,Guting,11373321,121.52257,25.02689,3.6%
2018,Chiang Kai-Shek Memorial Hall,10517370,121.51705,25.03427,0.28%
2018,Xiaonannmen,3292942,121.51078,25.03567,8.06%
2018,Dingxi,12970472,121.51545,25.01362,1.78%
2018,Yongan Market,9456886,121.51113,25.00256,1.84%
2018,Jingan,8862858,121.50509,24.99392,2.41%
2018,Nanshijiao,7627082,121.50917,24.99041,2.47%
2018,NTU Hospital,8092031,121.51622,25.04183,2.47%
2018,Taipei Main Station,57736306,121.51744,25.04623,0.42%
2018,Zhongshan,14750482,121.5204,25.05268,5.09%
2018,Shuanglian,8052146,121.52071,25.05765,2.22%
2018,Minquan W. Rd.,8317512,121.51936,25.06288,0.78%
2018,Yuanshan,10116846,121.52013,25.07138,3.93%
2018,Jiantan,12456586,121.52497,25.08424,-2.01%
2018,Shilin,10544580,121.52619,25.09347,2.34%
2018,Zhishan,8453882,121.52254,25.10281,2.44%
2018,Mingde,4333335,121.51882,25.10979,1.83%
2018,Shipai,10890850,121.51564,25.11442,3.22%
2018,Qilian,2645172,121.50626,25.12086,2.42%
2018,Qiyan,3101984,121.50108,25.12558,2.81%
2018,Beitou,6367724,121.49859,25.13191,2.7%
2018,Xinbeitou,2297542,121.50253,25.13694,-4.14%
2018,Fuxinggang,1275437,121.48521,25.13745,4.16%
2018,Zhongyi,1029393,121.47312,25.13075,7.08%
2018,Guandu,4307540,121.4672,25.12578,1.62%
2018,Zhuwei,3382856,121.45946,25.13695,1.38%
2018,Hongshulin,2588710,121.45895,25.15411,7.76%
2018,Tamsui,14150578,121.44526,25.16799,1.39%
2018,Dingpu,2889803,121.41927,24.95975,8.14%
2018,Yongning,4637284,121.43683,24.96722,7.02%
2018,Tucheng,2564347,121.44445,24.97323,3.88%
2018,Haishan,7604080,121.44888,24.98555,3.23%
2018,Far Eastern Hospital,7755183,121.45265,24.99859,10.37%
2018,Fuzhong,10646304,121.45922,25.00893,3.31%
2018,BL-Banqiao,15561142,121.46242,25.01409,3.88%
2018,Xinpu,14210226,121.46799,25.023,3.26%
2018,Jiangzicui,9119011,121.47224,25.0299,2.35%
2018,Longshan Temple,11034518,121.50122,25.03523,4.69%
2018,Ximen,27254990,121.50849,25.04221,1.09%
2018,Shandao Temple,7658877,121.52334,25.04481,3.21%
2018,Zhongxiao Xinsheng,11833924,121.53292,25.04235,2.92%
2018,Zhongxiao Dunhua,13455130,121.54966,25.04149,-2.14%
2018,Sun Yat-Sen Memorial Hall,8106153,121.55769,25.04135,2.91%
2018,Taipei City Hall,22437398,121.56526,25.04118,1.5%
2018,Yongchun,6932153,121.57587,25.04086,2.87%
2018,Houshanpi,5914218,121.582,25.04428,1.1%
2018,Kunyang,4853818,121.59302,25.05019,1.74%
2018,Nangang,6286654,121.60763,25.05218,7.81%
2018,Xiangshan,4300998,121.57067,25.03279,11.65%
2018,Taipei101/World Trade Center,11661398,121.56349,25.03298,0.64%
2018,Xinyi Anhe,6239050,121.55323,25.03315,5.75%
2018,Daan Park,3227288,121.53531,25.03354,3.12%
2018,Beimen,4286964,121.51028,25.04929,15.43%
2018,Songjiang Nanjing,12445212,121.53305,25.05202,2.35%
2018,Taipei Arena,8195442,121.552,25.05165,2.95%
2018,Nanjing Sanmin,8142390,121.5644,25.05144,4.99%
2018,Songshan,8592590,121.57773,25.05,5.24%
2018,Fu Jen University,4000586,121.43581,25.03277,4.74%
2018,Xinzhuang,3916470,121.45232,25.03615,1.07%
2018,Touqianzhuang,1706680,121.46162,25.03961,4.03%
2018,Xianse Temple,1553570,121.47212,25.04653,5.44%
2018,Sanchong,2257210,121.48395,25.0556,8.5%
2018,Cailiao,3424107,121.49114,25.05965,2.22%
2018,Taipei Bridge,3490544,121.49987,25.06294,2.34%
2018,Daqiaotou,4504769,121.51285,25.06292,3.23%
2018,Zhongshan Elementary School,6057720,121.52766,25.06265,2.52%
2018,Xingtian Temple,9816408,121.53316,25.05797,3.0%
2018,Dongmen,9084958,121.52832,25.03393,2.33%
